year,week,week_day,recipe_id,description,title,url
2023,6,Fredag,7a614bd9-d3bf-4059-b5df-6e9063c101cc,"Oppskrift på litt enklere taco, der alt er blandet som en digg salat. Vi har tacokrydret kjøttdeig eller karbonadedeig, salat, mais, salsa og tortilla chips. Avokado i terninger er også godt, eller guacamole. Middag på under 20 minutter.",Enkel tacosalat,/oppskrifter/Taco/enkel-tacosalat/
2023,6,Lørdag,a723dcb2-f5ff-42ff-8761-6052e5837978,"Oppskrift på pizzasnurrer, supert både til middag, kveldsmat, på tur og i matboksen. Med ferdig bunn går det ekstra rask og barna kan gjerne bli med å lage. La alle toppe med det de liker best, bruk gjerne rester av ost, skinke eller tacokjøttdeig. Se video for steg for steg og tips til fyll.",Raske pizzasnurrer med spennende fyll,/oppskrifter/pizza/raske-enkle-pizzasnurrer/
2023,6,Søndag,d4faa2c8-26f7-4ac3-9d97-6f9af751cd87,"Oppskrift på nydelig skrei i skiver, posjert og servert med rødløk syltet i bringebæreddik, gode poteter, tomat og hollandaise. Skrei er i sesong i vintermånedene. Torsk kan også brukes i denne oppskriften.","Posjert skrei med syltet rødløk, bakte tomater og hollandaisesaus",/oppskrifter/Fisk/Torsk/posjert-skrei-med-syltet-rodlok-bakte-tomater-og-hollandaisesaus/
2023,6,Ukens bakst,15360edd-46a7-0505-7bce-f0f4989df4ca,"Oppskrift på kjempegod sjokoladefondant, små sjokoladekaker med flytende sjokolade i midten. En veldig populær dessert til nyttårsaften, morsdag, Valentine's day og andre anledninger. Bruk muffinsformer av stål eller silikon. Se steg for steg i video.",Hjemmelaget sjokoladefondant,/oppskrifter/kaker/sjokoladekaker/sjokoladefondant/
2023,5,Mandag,30412f4c-67c3-4790-9111-0f7c090d303a,"Oppskrift på en enkel og næringsrik grønnsakssuppe uten kjøtt med løk, blomkål, brokkoli, poteter og gulrøtter. Vi bruker også grønnsakkraft fra Jacobs Utvalgte for ekstra god smak på denne vegetarsuppen. En varmende middag som passer perfekt å servere familien i en travel hverdag.",Enkel grønnsakssuppe,/oppskrifter/Suppe/enkel-gronnsakssuppe/
2023,5,Tirsdag,14049de0-c3d3-4d94-9b21-9d9de799f226,"Oppskrift på enkel fiskeburger med fiskekake, syrlig eple og tzatziki. Server til lunsj eller middag med grove burgerbrød. Her kan du velge den fiskeburgeren du liker best, men denne uken anbefaler vi klippfiskburger. Litt sunnere middag på under 20 minutter, for hele familien.",Fiskeburger med tzatziki og eple,/oppskrifter/Fisk/fiskeburger-med-tzatziki-og-eple/
2023,5,Onsdag,6173f505-c087-47b2-81bb-b2efcc50f3f0,"Oppskrift på saftige nakkekoteletter av svin, med hoisinsaus og byggrynsalat. En enkel og veldig god hverdagsmiddag 20 minutter. Tilsett gjerne ekstra grønnsaker du har liggende, til salaten.",Nakkekoteletter med byggrynsalat,/oppskrifter/Svin/Koteletter/nakkekoteletter-med-byggrynsalat/
2023,5,Torsdag,cde69a3a-635f-44e7-8aa8-a84e353fcc3a,En kjempegod og syrlig oppskrift på pasta al limone. Pasta med sitron er en pastarett som går fort å lage og fint kan serveres i hverdagen. Hvis du har ekstra god tid kan du også lage pastaen selv ved å følge <a href='/oppskrifter/Pasta/Hjemmelaget-pasta/'>denne oppskriften på hjemmelaget pasta</a>,Pasta al limone,/oppskrifter/Pasta/pasta-al-limone/
2023,5,Fredag,c2077d8e-5d5e-1a58-4eb7-ba053c0cf40b,"Her får du oppskriften på det klassiske rekesmørbrødet! En enkel og god favoritt med ferske reker, frøloff, frisk dill og god aioli. Herlig og saftig sommermat som passer godt til frokost, lunsj, på koldtbord eller bare i sola.",Klassisk rekesmørbrød,/oppskrifter/Skalldyr/Reker/Klassisk-rekesmorbrod/
2023,5,Lørdag,48378f9f-5973-4f0c-91cc-109c91d55857,Her gir vi deg oppskriften på et skikkelig festmåltid med deilig tilbehør. Mør og helstekt ytrefilet av storfe med honningglaserte grønnsaker og smakfulle fondantpoteter. Ytrefileten er rosa når den har en temperatur på 56 grader.,Helstekt ytrefilet med honningglaserte grønnsaker og fondantpoteter,/oppskrifter/Biff/Ytrefilet/helstekt-ytrefilet-med-honningglaserte-gronnsaker-og-fondantpoteter/
2023,5,Søndag,efecfbc0-84fc-4984-bacc-6b6e4e480e55,"Oppskrift på ungarsk gulasj eller goulash, en tradisjonell kjøttsuppe eller gryte. Dette er en klassisk oppskrift på varmende gulasjsuppe med storfekjøtt, paprika og poteter i terninger, og med masse krydder. Perfekt familiemiddag til en kald høst- eller vinterkveld!",Gulasj,/oppskrifter/gryte/gulasj/
2023,5,Ukens bakst,7b615f7e-d7d5-4ce3-bc83-f207ea58373f,"Enkel oppskrift på  saftig, glutenfri langpannekake med masse sjokoladekrem. Kaken er allergivennlig og er laget helt uten gluten, melk, laktose og egg. Perfekt til bursdag, konfirmasjon eller andre anledninger. Oppskriften holder til en liten langpanne ca. 30x20 cm eller en 27 cm rund form.","Sjokoladekake uten gluten, melk og egg",/oppskrifter/allergivennlig/kaker/sjokoladekake-uten-gluten-melk-egg/
2023,4,Mandag,ab26a864-0bff-11dd-730e-9e054b6b9afe,"Oppskrift på gul suppe med søtpotet, gulrot, kraft av kylling og kokosmelk. Frisk lime og ingefær gir ekstra god smak. Suppen kan enkelt gjøres vegetarisk ved å bruke grønnsakskraft, eller du kan tilsette strimlet kylling for en mer mettende suppe.",Søtpotet- og gulrotsuppe med ingefær,/oppskrifter/Suppe/Sotpotet--og-gulrotsuppe-med-ingefar/
2023,4,Tirsdag,7c8a23cf-afff-431b-b847-7ca22c97254b,"Oppskrift på saftig lakseburger med kuttet mango og guacamole. Burgeren trenger kun få minutter i stekepannen, så denne familievennlige middagen er klar på kort tid. Guacamole kan du kjøpe ferdig, eller lage selv. <a href='/oppskrifter/Sauser-og-dressinger/Dipper/Hjemmelaget-guacamole/'>Se egen oppskrift her.</a>",Lakseburger med mango,/oppskrifter/Fisk/Laks/lakseburger-med-mango/
2023,4,Onsdag,ea24c7c9-ce87-4743-a89f-51c6ca5a2421,"Oppskrift på fersk tagliatelle med kjøttboller, tomatsaus og revet parmesan. Bruk gjerne rå kjøttboller, eller baconboller, av god kvalitet. Du kan også forme kjøttboller av kjøttdeig. En veldig god, rask og enkel familiemiddag som barna vil elske.",Pasta med kjøttboller,/oppskrifter/Pasta/Pasta-med-kjottboller/
2023,4,Torsdag,bc7b7be8-5486-4ed7-b58d-56774e10e593,"Oppskrift på en velsmakende og næringsrik grønnsaksgryte med indiske smaker. Dette er en enkel og kjøttfri gryterett med blomkål, rødløk, brokkoli, poteter, gulrot og ingefær. Server gryteretten med ris eller couscous, naan brus og mango chutney.",Indisk grønnsaksgryte,/oppskrifter/gryte/indisk-gronnsaksgryte/
2023,4,Fredag,f7df84da-8465-4bda-92ca-ad5bd25d7187,"Oppskrift på lekkert skalldyrfat som enkelt kan skaleres opp eller ned etter ønske. Dampede blåskjell serveres sammen med de skalldyrene du liker best, for eksempel reker, østers, kongekrabbe og krabbeskjell. Se video for hvordan du damper blåskjell.",Enkelt skalldyrfat,/oppskrifter/Skalldyr/enkelt-skalldyrfat/
2023,4,Lørdag,d63566fa-4c71-45cf-9d93-cd197c93de25,"Oppskrift på klassisk napolitansk pizza med hvit saus, chorizo, rødløk og oliven. Dette er en pizza med masse smak som går fort å lage i pizzaovnen. Til denne oppskriften trenger du <a href='/oppskrifter/pizza/enkel-italiensk-pizzadeig/'>ferdig hevet grunndeig til pizza</a>.","Hvit pizza med chorizo, rødløk og oliven",/oppskrifter/pizza/hvit-pizza-med-chorizo/
2023,4,Søndag,7b717abe-fbde-ec08-4d19-0a023c1cab54,"Oppskrift på enkel, italiensk one pot gryte med kylling, risotto, parmesan ost og sopp. Bruker du kyllingkraft får du ekstra god smak. Topp med hakket persille for ekstra god smak.",Italiensk kyllinggryte,/oppskrifter/gryte/Italiensk-kyllinggryte/
2023,4,Ukens bakst,8e92804b-d323-b325-f6a0-d4dd116e37d3,"Oppskrift på tykke, luftige amerikanske pannekaker. En favoritt til frokost, med smeltet smør eller lønnesirup og friske bær. Denne oppskriften gir 12 små og tykke pannekaker. Du kan også lage blåbærpannekaker, ved å ha blåbær i røren. Se restetips i video.",Amerikanske pannekaker,/oppskrifter/Pannekaker/amerikanske-pannekaker/
2023,3,Mandag,c4a03b5c-1d33-4f35-b8be-a607624775e7,"En spennende og næringsrik vri på gnocchi, nemlig hjemmelaget blomkålgnocchi. Retten serveres med frisk spinat og parmesan. Denne oppskriften er en perfekt middag når du vil unne deg noe sunt og ekstra godt. Se steg i video.",Blomkålgnocchi med spinat,/oppskrifter/Gronnsaker/blomkalgnocchi/
2023,3,Tirsdag,9add7ea2-59bc-43bb-acb7-ab8c6574ebd3,"Rask oppskrift på red curry med villreker, eller scampi, og grønnsaker, servert med ris ved siden av. Vi bruker vår egen, populære red curry base full av smak. En kjempegod middag når du har lite tid, retten er klar på under 20 minutter.",Red curry med villreker,/oppskrifter/gryte/enkel-curry-med-villreker/
2023,3,Onsdag,44c1f6a1-4cc8-4c39-8fc3-c3a3f187c1b8,"Panerte torskepinner, eller fiskepinner, er mange barns favoritt når det kommer til fisk. Med MENYs ovnsbakte poteter og grønnsaker som er klare på få minutter, blir dette en rask og enkel familiemiddag.",Fiskepinner med poteter og brokkoli,/oppskrifter/Fisk/Torsk/fiskepinner-med-poteter-og-brokkoli/
2023,3,Torsdag,0ef3abfb-f312-2c4d-b4d3-83c9a0d397bd,"En sunnere og kjempegod oppskrift på ovnsbakt og saftig kylling i form. Server middagen med rotgrønnsaker, perlepoteter og appelsin. Her kan du bruke kyllinglår, kyllingbryst eller kyllingfilet. Grønnsakene steker du sammen med kyllingen i ovnen.",Ovnsbakt kylling med rotgrønnsaker og appelsin,/oppskrifter/Kylling/Ovnsbakt-kylling-med-rotgronnsaker-og-appelsin/
2023,3,Fredag,aab5bbd2-2a55-4c36-8e27-a88411bd627c,"Oppskrift på rask og enkel kjøttdeigpizza i langpanne. Her kan du  bruke enten kjøttdeig eller karbonadedeig, og vi topper den gjerne med søte små tomater. Med ferdig bunn får du en god middag på under 20 minutter.",Enkel pizza med tomat,/oppskrifter/pizza/pizza-med-kjottdeig-og-tomat/
2023,3,Lørdag,847f3427-f501-4d46-9cc2-fd35629113bb,"Om du har lyst på en sterk hamburger med masse smak og «kick», er dette burgeren for deg. Saftig Angusburger med tørrsaltet bacon, sterk ost, chipotlemajones og tomatsalsa med jalapenos vil garantert sette smaksløkene i sving.",Spicy burger med bacon og chipotlemajones,/oppskrifter/hamburger/spicy-burger-med-bacon-og-chipotlemajones/
2023,3,Søndag,8e880500-9df4-4fa3-bd0a-95bdb110ac77,"Oppskrift på lasagne med masse grønnsaker, masse smak og perfekt konsistens som kan lure de fleste til å tro at det er en klassisk lasagne. Dette er den absolutt mest populære oppskriften på lasagne fra <a href='/tema/vegetar/hanne-lene'>MENYs vegetarentusiast, Hanne-Lene.</a>",Vegetarlasagne med korianderdressing,/oppskrifter/Pasta/Lasagne/vegetar-lasagne/
2023,3,Ukens bakst,a604ad27-9cb6-b997-173d-46fddcc21164,"Enkel og veldig god oppskrift på knasende sprø, hjemmelagde knekkebrød til frokost og lunsj. Litt sunnere, og veldig godt. Oppskriften gir ca 36 tynne og grove knekkebrød. Se steg i video. Perfekt å sende med barna i matpakken.",Hjemmelagde knekkebrød,/oppskrifter/bakst/brod/Hjemmelagde-knekkebrod/
2023,2,Mandag,e6e22c9c-c62e-47f4-959c-49a6f5eaa59f,"Oppskrift på rask linsegryte som er enkel å lage, og som har masse smak. Ingen annen oppskrift har blitt laget så mye av <a href='/tema/vegetar/hanne-lene'>MENYs vegetarentusiast, Hanne-Lene</a>, som denne gryten. Skal du bare prøve en linsegryte i ditt liv, er dette den du bør gå for.",Rask linsegryte,/oppskrifter/gryte/rask-linsegryte/
2023,2,Tirsdag,48cc0493-79bd-40fb-b5de-4e54a204e090,"Ovnsbakt torsk og grønnsaker er rask, sunn og god middag. Torskefileten kan du legge direkte over grønnsakene og steke i ovnen samtidig. Noen skiver med urtesmør på toppen gir ekstra smak.",Torskefilet med ovnsbakte grønnsaker,/oppskrifter/Fisk/Torsk/torskefilet-med-ovnsbakte-gronnsaker/
2023,2,Onsdag,b0d8ea67-6bf4-4744-bacc-465c654f049e,"Oppskrift på rask og populær pastagrateng med kjøttpølse. Et godt og barnevennlig middagstips som tar under 20 minutter å lage. Her kan du bruke alt av pølser du har liggende, et godt restetips etter barnebursdag eller grilling.",Tortelliniform med pølse,/oppskrifter/Pasta/tortelliniform-med-polse/
2023,2,Torsdag,b8235873-fd5d-4c9d-8dde-27e7ebac4ee8,"Pannekaker og blåbær er en veldig god kombinasjon, enten du velger friske blåbær eller blåbærsyltetøy. Oppskrift på klassisk pannekakerøre, vår aller beste! Oppskriften gir 10-12 pannekaker.",Pannekaker med blåbær,/oppskrifter/Pannekaker/pannekaker-med-blabar/
2023,2,Fredag,862a070c-0342-436d-ab18-0ce8a363e8e5,"Oppskrift på kjempegod, kjøttfri taco med ovnsbakte søtpoteter, avokado og syltet rødløk. Søtpotene krydrer vi med hjemmelaget tacokrydder. Du kan velge å kjøpe syltet rødløk ferdig for enklere taco. Se stegene i video.",Vegetartaco med søtpotet,/oppskrifter/vegetar/vegetartaco-med-sotpotet-avokado-og-syltet-rodlok/
2023,2,Lørdag,4f49c02a-9ff8-4653-ab7b-1992fd329ae2,"Oppskrift på klassisk hawaiipizza, en av barnas favoritter, med ost, skinke, ananas og paprika. Bunnen kan du kjøpe ferdig eller lage selv. <a href='/oppskrifter/pizza/rask-italiensk-pizzadeig'>Prøv denne oppskriften på rask og enkel på pizzadeig</a>.",Hawaii pizza med skinke og ananas,/oppskrifter/pizza/hawaii-pizza-med-skinke-og-ananas/
2023,2,Søndag,dc620ba4-a556-4806-9cf9-6e56e9e7363b,"Oppskrift på populær og varmende suppe, med kylling, god kraft, kokosmelk, tomat og krydder som gjør den akkurat passe sterk. Server til middag med grove baguetter og mykt smør. Dette er en spicy kyllingsuppe som passer perfekt å servere i hverdagen.",Hot kyllingsuppe med eple og gulrot,/oppskrifter/Suppe/hot-kyllingsuppe-med-eple-og-gulrot/
2023,2,Ukens bakst,08aa2878-7d65-040d-6d32-d3ac40e4ddae,"Oppskrift på knasende sprø, gyllen og god granola til frokost. Oppskriften er et utgangspunkt, her kan du tilpasse med nøtter og kjerner etter smak. Se stegene i video. Hjemmelaget granola er også en fin matgave.",Hjemmelaget granola,/oppskrifter/Frukt/Hjemmelaget-granola/
2023,1,Mandag,614479ed-2229-4582-a62e-dfb559aac254,"Oppskrift på skikkelig digg grønnsakspasta på kun 20 minutter, der du kun trenger én kjele. Mange blir overrasket over hvor mye smak det er i denne, så gi den et forsøk, kanskje den går rett inn på din faste middagsliste! Denne oppskriften er fra <a href='/tema/vegetar/hanne-lene'>MENYs vegetarentusiast, Hanne-Lene</a>.",One pot pasta,/oppskrifter/Pasta/vegetar-one-pot-pasta/
2023,1,Tirsdag,5f99778e-ed77-4abd-b316-2a18122418b3,"Oppskrift på rask og enkel middag på under 20 minutter! Denne oppskriften er litt sunnere, og en av barnas favoritter med fiskekaker, ovnsbakte poteter, sprø råkost og hvit saus.",Fiskekaker med råkostsalat,/oppskrifter/Fisk/fiskekaker-med-rakostsalat/
2023,1,Onsdag,422c93cb-c80c-446a-8649-7c5aca6d4817,"Oppskrift på en rask og enkel wok til middag, med strimlet svin, grønnkål, nudler og en skikkelig god hoi sin saus. Tilsett gjerne flere strimlede grønnsaker etter smak. Se også video.",Wok med svinekjøtt og nudler,/oppskrifter/wok/wok-med-svinekjott-og-nudler/
2023,1,Torsdag,052b5fe6-859c-ef10-8a9e-47ec70ab9d33,"Fiskegrateng med makaroni og torsk er en super måte å utnytte restene etter gårsdagens fiskemiddag på og en fiskemiddag som barn ofte liker. Server med råkostsalat, kokt potet og litt smeltet smør. Du kan også bruke skrei eller annen hvit fisk som kolje.",Hjemmelaget fiskegrateng med makaroni,/oppskrifter/Fisk/Torsk/Hjemmelaget-fiskegrateng-med-makaroni/
2023,1,Fredag,85c63f84-dcdc-c2e9-7332-eb5c7c6ffe7a,"Oppskrift på kjøttfri taco med kikerter og grønnsaker. Quesadillas er så enkelt som tortillas med valgfritt fyll og ost, stekt i panna eller på grillen.",Vegetar quesadillas med kikerter,/oppskrifter/vegetar/Vegetar-quesadillas/
2023,1,Lørdag,e23744df-1331-4862-8330-e93b8fdbdfdf,"Oppskrift med vår beste burger, Angusburgeren, toppet med klassiske smaker som god cheddar, sennep, bacon og fritert løk. Vi kaller den ""The Perfect bite"". En fyldig og god burger som er perfekt å grille om sommeren. Litt Rørosrømme er også godt på denne burgeren.","Klassisk Angusburger med cheddar, bacon og sprøstekt løk",/oppskrifter/hamburger/klassisk-angusburger-med-cheddar-bacon-og-sprostekt-lok/
2023,1,Søndag,59731c0e-b5a1-40ab-a95f-87d6caba6dbd,"Oppskrift på god gryterett inspirert av chili con carne, fra <a href='/tema/vegetar/hanne-lene'>MENYs vegetarentusiast, Hanne-Lene</a>. Denne gryten er med løk, gresskar, quinoa, bønner og grønnkål. Topp med avokado, grønn chili, rømme, tortilla chips og rødløk.",Krydret gresskargryte,/oppskrifter/vegetar/krydret-gresskargryte/
2023,1,Ukens bakst,1ae240f7-e95b-a9aa-8f0a-0f9257b37bb5,"Syrlig sitrus med søt sjokolade og nøtter blir fort en enkel og sunn dessert. Med noen skiver appelsin, klementin, litt mørk eller hvit sjokolade og hakkede nøtter, og vips så har du en kjempegod lørdagskos.",Sitrussalat med hakket sjokolade og nøtter,/oppskrifter/Frukt/Sitrussalat/
2022,52,Mandag,bd41914e-512c-42b0-9237-ab4a3130f8c4,"Har du rester av potet? Da kan du enkelt lage saftige potetkaker, og toppe med med noe godt som røkelaks, spekeskinke eller bacon. Her får du oppskriften, samt gode tips til topping. Server gjerne på koldtbordet i julen.",Saftige potetkaker,/oppskrifter/Gronnsaker/saftige-potetkaker/
2022,52,Tirsdag,6e738d02-295a-452d-a688-240c1041c0ba,"Oppskrift på stekt kveite med nydelig hollandaise saus, stekte småpoteter, spinat og syrlig granateple. En enkel hverdagsrett klar på under 20 minutter. Du kan også bruke torskefilet. Bruk gjerne Jacobs Utvalgte hollandaise.",Kveite med spinat og hollandaise,/oppskrifter/Fisk/Kveite/kveite-med-spinat-og-hollandaise/
2022,52,Onsdag,1b54950e-5e95-483f-9174-f9c2159890f3,"Lag en saftig hamburger av medisterdeig som smaker av jul! Dette er kanskje ikke den mest tradisjonelle julematen, men vel verdt å prøve. Juleburger med rødkål, sylteagurk, babyspinat og sweet chilisaus er et friskt innslag på middagsbordet i julesesongen.",Juleburger,/oppskrifter/hamburger/juleburger/
2022,52,Torsdag,ff76d65e-2211-4876-9c03-7f9a45a37311,"Veldig god oppskrift på et ekte festmåltid, til nyttårsaften, bursdag eller farsdag. Her helsteker vi saftig biff i ovnen, og serverer med gode rotgrønnsaker, og poteter som har fått trekke i kraft.",Helstekt ytrefilet med fondantpoteter,/oppskrifter/Biff/Ytrefilet/helstekt-ytrefilet-med-fondantpoteter/
2022,52,Fredag,4af203f0-a458-473d-8908-709880112af4,"En saftig soppstek fra <a href='/tema/vegetar/hanne-lene'>MENYs vegetarentusiast, Hanne-Lene</a> med løk, aromasopp, linser, spinat, valnøtter og poteter. Denne plantebaserte middagen passer perfekt til festdager som julaften og nyttårsaften. Serveres med godt tilbehør.",Soppstek,/oppskrifter/vegetar/soppstek/
2022,52,Lørdag,6ae86cb0-495b-9cc7-96c5-5b291dc7d53c,"Oppskrift på saftig, helstekt kalkun med stuffing til Thanksgiving, jul og nyttår. Hemmeligheten bak en saftig kalkun, er rett steketid og godt med hviletid. En kalkun er stor, og det er mye saft på stort volum som skal få satt seg før kjøttet er klart til å skjæres i. En stuffing setter deilig smak på kjøttet og er knallgodt tilbehør! Beregn ca 500 gram per person.",Helstekt kalkun med stuffing,/oppskrifter/Kalkun/Helstekt-kalkun-med-stuffing/
2022,52,Søndag,001dc642-9950-4ff8-88a0-8b163d1c8183,"Oppskrift på klassiske gratinerte nachos, uten kjøtt. Skikkelig digg helgemat, med bønner, gode tomater, avokado og klassisk tacotilbehør!",Loaded veggie nachos,/oppskrifter/vegetar/loaded-veggie-nachos/
2022,52,Ukens bakst,be818e72-0234-4148-959a-f385f28660c1,Oppskrift på fyldig og knallgod terte med fyll av myk karamell og sjokoladekrem. Denne saftige sjokoladeterten passer til en paiform på 26 cm og passer til 8-10 personer. La gjerne sjokoladeterten romtempereres før du serverer den. Da smaker den enda bedre.,Sjokoladeterte med fyll av karamell,/oppskrifter/kaker/sjokoladekaker/sjokoladeterte-med-fyll-av-karamell/
2022,51,Mandag,a98fa668-5405-47e5-826a-55762e9c2a68,"Prøv denne kjøttfrie oppskriften på vegisterkaker som et alternativ til medisterkaker i julen. Server med ditt favoritt tilbehør som surkål, rødkål, tyttebær, rosenkål og mandelpoteter.",Vegisterkaker i julesaus,/oppskrifter/vegetar/julemat/vegisterkaker-i-julesaus/
2022,51,Tirsdag,b667803d-eec8-4e6f-99ee-e90166ff6f9b,"Pokesalat er en spennende og enkel fiskemiddag. Bruk rå lakseloin, råkost og ris, og topp med asiatisk ponzusaus. Retten kan tilpasses etter ønske med for eksempel mango, avokado og granateplekjerner.",Enkel poke med laks,/oppskrifter/Fisk/Laks/enkel-poke-med-laks/
2022,51,Onsdag,ea34e446-d7d1-430c-a36b-bed4bfd4b7c2,"Enkelt middagstips med smak av jul. Kjøttpølser med gode småpoteter, rødkål og sennepssaus. Med ingredienser som kun trenger å varmes går denne middagen på under 20 minutter.",Stekte pølser med rødkål og sennepsaus,/oppskrifter/Polser/stekte-polser-med-rodkal-og-sennepsaus/
2022,51,Torsdag,6b414fda-9c29-a7ff-105e-0b10b440705b,"Det er fremdeles en liten trofast andel som sverger til torsk på juleaften. Og med det kalde og friske vannet som torsken oppholder seg i om vinteren, er den nå ekstra fin og smakfull i kjøttet. Med tradisjonelt tilbehør som sandefjordsmør eller eggesmør og gulrøtter, er dette en klassisk oppskrift på julemiddagen som setter enkle, men gode råvarer i fokus.",Juletorsk,/oppskrifter/Fisk/Torsk/Juletorsk/
2022,51,Fredag,4ea631ee-595c-4166-bb70-f7d9a2fd5855,"Oppskrift på innbakt nøttestek med butterdeig og kjøtterstatning fra VegMe. Nøttestek er den mest populære kjøttfrie julemiddagen. <a href='/oppskrifter/Vegetar/nottestek/'>Vi har også oppskrift uten kjøtterstatning og butterdeig, klikk her.</a> Serveres gjerne med tilbehør som poteter, rosenkål og rødkål. Du også og velge ditt eget favoritt tilbehør.",Innbakt nøttestek,/oppskrifter/vegetar/innbakt-nottestek/
2022,51,Lørdag,d4fc6dfc-75eb-7d74-934c-42e39092813b,"Oppskrift på klassisk ribbe til jul med sprø svor og god smak. For best mulig resultat bør du rute svoren 1-3 dager før du skal servere den, og krydrer med salt og pepper. Beregn ca. 500 g ribbe per person; da har du litt ekstra til julefrokosten. Se steg for steg i video.",Klassisk ribbe med sprø svor,/oppskrifter/Svin/Ribbe/Klassisk-ribbe-med-spro-svor/
2022,51,Søndag,2c2132a2-3fd5-4394-baa7-d2fd97c932c1,"Har du rester av ribbe? Da er et godt restetips å ha den skivet i steamed buns med hoisin saus. Det myke brødet til steam buns, eller yum buns som det også kalles, kan kjøpes ferdig eller lages fra bunnen.",Steam buns med hoisin ribbe,/oppskrifter/Svin/Ribbe/steam-buns-med-hoisin-ribbe/
2022,51,Ukens bakst,aa6790c0-a625-4554-33e7-2d9d68d7a6a7,Hjemmelaget karamellpudding er en av julens store høydepunkter når det kommer til dessert. Her gir vi deg en oppskrift som gjør det enkelt å lykkes med denne juleklassikeren. Se også steg for steg i video for fløyelsmyk karamellpudding med klassisk og enkel karamellsaus.,Karamellpudding,/oppskrifter/Dessert/Pudding-og-gele/Karamellpudding/
2022,50,Mandag,da098b1e-1dd2-3de7-8919-5f3aba55ca0f,"Epler, fiken og rødkål er for mange selve smaken av jul. Sammen med vegetarkarbonader blir dette en julemiddag som fort kan bli en julefavoritt for hele familien.",Kjøttfri julemiddag,/oppskrifter/vegetar/julemat/Vegetarburger-med-rodkal-kokte-mandelpoteter-og-stekte-epler/
2022,50,Tirsdag,8ea6d30c-1236-4f26-932f-f02cc42f3c20,"Oppskrift på salmaburger med chilimajones og syltet rødløk, en nydelig kombo. Fiskeburger i ferske, grove burgerbrød utgjør en rask, god og litt sunnere hverdagsmiddag på under 20 minutter. Du kan gjerne grille burgerne!",Lakseburger med syltet rødløk,/oppskrifter/Fisk/Laks/lakseburger-med-syltet-rodlok/
2022,50,Onsdag,b597b742-e9d9-4aa4-b3a6-4572202e8c4b,"Enkel oppskrift på kylling red curry. Stekt kylling i strimler blandet med en knallgod currybase som kun skal varmes, med masse smak og akkurat passe chili for deg som liker liker det litt hot. Server gjerne med lunt nan brød og ris.",Kylling red curry,/oppskrifter/gryte/kylling-red-curry/
2022,50,Torsdag,1dcdac18-9b41-4a54-8a91-772b623c742f,"Risgrøt eller risengrynsgrøt er for mange tradisjonsmat forbundet med jul. Grøten smaker nydelig med tilbehøret sukker, kanel og ekte smør som får smelte litt utover. Husk å røre hele tiden så julegrøten ikke brenner seg. Du kan fint bytte til helmelken med lettmelk.",Risgrøt,/oppskrifter/grot/Risgrot/
2022,50,Fredag,28bd894f-75ce-5102-2f1c-6ba5b7a360d1,"Rakfisk er en av de store favorittene i førjulstiden, og mange har tradisjon for rakfisklag. Denne oppskriften baserer seg på at man kjøper ferdig rakfisk, og serverer denne skåret i biter med klassisk tilbehør. Dette er gjerne ringerikspoteter, hardkokte egg, løk av ulike varianter, syltede rødbeter, rømme, gode lefser, flatbrød og mykt smør.",Tradisjonell rakfisk,/oppskrifter/Fisk/tradisjonell-rakfisk/
2022,50,Lørdag,393fc5b2-11c0-f29e-1bfb-2ad6258dba6c,"Pinnekjøtt med godt tilbehør har lange tradisjoner i julen. Dette er en oppskrift på klassisk pinnekjøtt med kålrotstappe, vossakorv og poteter. Vi forteller deg hvor mye vann du trenger, hvor lenge kjøttet skal dampe, hvor mye du skal beregne per person, samt noen gode tips til ekstra smak. Beregn ca. 400-500 gram pinnekjøtt pr person. Se steg for steg i video.",Pinnekjøtt med vossakorv og kålrabistappe,/oppskrifter/Lam/Pinnekjott-med-vossakorv-og-kalrabistappe/
2022,50,Søndag,11bc2a9d-df7b-4e36-9ab3-265d0aae8ba0,"Vi har laget en oppskrift på vegetar ""ribbe"" til jul, en plantebasert hovedrett basert på vegetarprodukter med julekrydder, pakket inn i butterdeig. Vi serverer den med hjemmelaget julesaus og klassisk juletilbehør som rødkål, surkål og poteter. Vi anbefaler en vegetardeig som er nøytral på smak.",Vegetarisk ribbe med julesaus,/oppskrifter/vegetar/julemat/vegetarisk-ribbe-med-julesaus/
2022,50,Ukens bakst,77112848-3348-7b84-3b96-28cbd94b758a,"Vår beste oppskrift på saftige lussekatter til Lucia-feiringen. De myke, gule bollene er et høydepunkt i førjulstiden og deles gjerne med familie og venner. Se steg for steg i video, samt tips til hvordan forme dem. <a href='/Tema/Jul/Slik-former-du-lussekatter/'>Les også mer om formene her</a>",Hjemmebakte lussekatter,/oppskrifter/bakst/Sot-gjarbakst/lussekatter/
2022,49,Mandag,fcfdecea-88a7-4841-b8c5-b5b3264bad36,"Oppskrift på pasta med masse smak. Denne pastaretten lager du enkelt på under 20 minutter. God, grønn pesto, babyspinat og myk ricotta, toppet med granateplekjerner. Bruk gjerne hjemmelaget pesto. Du kan velge om du vil blande inn pesto og ricotta mens pastaen er varm, eller om du vil lage en kald pastasalat.",Pasta med pesto og ricotta,/oppskrifter/Pasta/pasta-med-pesto-og-ricotta/
